transaction_id,transaction_date,transaction_time,order_id,day_of_week,hour,transaction_qty,store_id,store_location,product_id,unit_price,total_sale,product_category,product_type,product_size,product_detail
484,01/01/2023,06:19:45 p. m.,140,Domingo,18,1,5,Lower Manhattan,76,3.50,3.50,bakery,Biscotti,Estándar,Chocolate Chip Biscotti
487,01/01/2023,06:22:48 p. m.,141,Domingo,18,2,5,Lower Manhattan,37,3.00,6.00,coffee,Barista Espresso,Estándar,Espresso shot
490,01/01/2023,06:23:34 p. m.,142,Domingo,18,2,5,Lower Manhattan,53,3.00,6.00,tea,Brewed Chai tea,Lg,Traditional Blend Chai Lg
493,01/01/2023,06:27:08 p. m.,143,Domingo,18,2,5,Lower Manhattan,54,2.50,5.00,tea,Brewed Chai tea,Rg,Morning Sunrise Chai Rg
551,02/01/2023,07:01:59 a. m.,144,Domingo,7,1,5,Lower Manhattan,87,3.00,3.00,coffee,Barista Espresso,Estándar,Ouro Brasileiro shot
552,02/01/2023,07:12:05 a. m.,145,Domingo,7,1,5,Lower Manhattan,51,3.00,3.00,tea,Brewed Black tea,Lg,Earl Grey Lg
553,02/01/2023,07:16:35 a. m.,146,Domingo,7,2,5,Lower Manhattan,28,2.00,4.00,coffee,Gourmet brewed coffee,Sm,Columbian Medium Roast Sm
554,02/01/2023,07:16:46 a. m.,147,Domingo,7,1,5,Lower Manhattan,57,3.10,3.10,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
555,02/01/2023,07:16:46 a. m.,147,Domingo,7,1,5,Lower Manhattan,70,3.25,3.25,bakery,Scone,Estándar,Cranberry Scone
556,02/01/2023,07:22:08 a. m.,148,Domingo,7,2,5,Lower Manhattan,61,4.75,9.50,drinking chocolate,Hot chocolate,Lg,Sustainably Grown Organic Lg
557,02/01/2023,07:22:45 a. m.,149,Domingo,7,1,5,Lower Manhattan,42,2.50,2.50,tea,Brewed herbal tea,Rg,Lemon Grass Rg
558,02/01/2023,07:25:59 a. m.,150,Domingo,7,1,5,Lower Manhattan,24,3.00,3.00,coffee,Drip coffee,Lg,Our Old Time Diner Blend Lg
559,02/01/2023,07:35:10 a. m.,151,Domingo,7,1,5,Lower Manhattan,53,3.00,3.00,tea,Brewed Chai tea,Lg,Traditional Blend Chai Lg
560,02/01/2023,07:48:26 a. m.,152,Domingo,7,1,5,Lower Manhattan,41,4.25,4.25,coffee,Barista Espresso,Lg,Cappuccino Lg
561,02/01/2023,07:48:26 a. m.,152,Domingo,7,1,5,Lower Manhattan,75,3.50,3.50,bakery,Pastry,Estándar,Croissant
562,02/01/2023,07:53:48 a. m.,153,Domingo,7,2,5,Lower Manhattan,27,3.50,7.00,coffee,Organic brewed coffee,Lg,Brazilian Lg
563,02/01/2023,07:59:47 a. m.,154,Domingo,7,1,5,Lower Manhattan,48,2.50,2.50,tea,Brewed Black tea,Rg,English Breakfast Rg
564,02/01/2023,07:59:47 a. m.,154,Domingo,7,1,5,Lower Manhattan,75,3.50,3.50,bakery,Pastry,Estándar,Croissant
568,02/01/2023,08:04:59 a. m.,155,Domingo,8,1,5,Lower Manhattan,61,4.75,4.75,drinking chocolate,Hot chocolate,Lg,Sustainably Grown Organic Lg
569,02/01/2023,08:09:46 a. m.,156,Domingo,8,1,5,Lower Manhattan,48,2.50,2.50,tea,Brewed Black tea,Rg,English Breakfast Rg
570,02/01/2023,08:09:51 a. m.,157,Domingo,8,1,5,Lower Manhattan,61,4.75,4.75,drinking chocolate,Hot chocolate,Lg,Sustainably Grown Organic Lg
574,02/01/2023,08:14:13 a. m.,158,Domingo,8,1,5,Lower Manhattan,55,4.00,4.00,tea,Brewed Chai tea,Lg,Morning Sunrise Chai Lg
578,02/01/2023,08:20:38 a. m.,159,Domingo,8,2,5,Lower Manhattan,44,2.50,5.00,tea,Brewed herbal tea,Rg,Peppermint Rg
581,02/01/2023,08:25:22 a. m.,160,Domingo,8,1,5,Lower Manhattan,25,2.20,2.20,coffee,Organic brewed coffee,Sm,Brazilian Sm
582,02/01/2023,08:26:13 a. m.,161,Domingo,8,2,5,Lower Manhattan,28,2.00,4.00,coffee,Gourmet brewed coffee,Sm,Columbian Medium Roast Sm
584,02/01/2023,08:30:10 a. m.,162,Domingo,8,1,5,Lower Manhattan,29,2.50,2.50,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
589,02/01/2023,08:51:31 a. m.,163,Domingo,8,2,5,Lower Manhattan,32,3.00,6.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
590,02/01/2023,08:55:40 a. m.,164,Domingo,8,1,5,Lower Manhattan,28,2.00,2.00,coffee,Gourmet brewed coffee,Sm,Columbian Medium Roast Sm
593,02/01/2023,09:06:29 a. m.,165,Domingo,9,1,5,Lower Manhattan,33,3.50,3.50,coffee,Gourmet brewed coffee,Lg,Ethiopia Lg
594,02/01/2023,09:07:31 a. m.,166,Domingo,9,2,5,Lower Manhattan,37,3.00,6.00,coffee,Barista Espresso,Estándar,Espresso shot
600,02/01/2023,09:12:47 a. m.,167,Domingo,9,2,5,Lower Manhattan,31,2.20,4.40,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
601,02/01/2023,09:12:47 a. m.,167,Domingo,9,1,5,Lower Manhattan,75,3.50,3.50,bakery,Pastry,Estándar,Croissant
605,02/01/2023,09:25:27 a. m.,168,Domingo,9,1,5,Lower Manhattan,29,2.50,2.50,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
613,02/01/2023,09:40:52 a. m.,169,Domingo,9,1,5,Lower Manhattan,48,2.50,2.50,tea,Brewed Black tea,Rg,English Breakfast Rg
614,02/01/2023,09:45:34 a. m.,170,Domingo,9,1,5,Lower Manhattan,30,3.00,3.00,coffee,Gourmet brewed coffee,Lg,Columbian Medium Roast Lg
618,02/01/2023,09:50:57 a. m.,171,Domingo,9,1,5,Lower Manhattan,23,2.50,2.50,coffee,Drip coffee,Rg,Our Old Time Diner Blend Rg
619,02/01/2023,09:52:17 a. m.,172,Domingo,9,1,5,Lower Manhattan,26,3.00,3.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
622,02/01/2023,09:56:45 a. m.,173,Domingo,9,1,5,Lower Manhattan,51,3.00,3.00,tea,Brewed Black tea,Lg,Earl Grey Lg
623,02/01/2023,09:58:47 a. m.,174,Domingo,9,2,5,Lower Manhattan,37,3.00,6.00,coffee,Barista Espresso,Estándar,Espresso shot
627,02/01/2023,10:05:11 a. m.,175,Domingo,10,1,5,Lower Manhattan,58,3.50,3.50,drinking chocolate,Hot chocolate,Rg,Dark chocolate Rg
628,02/01/2023,10:05:22 a. m.,176,Domingo,10,1,5,Lower Manhattan,55,4.00,4.00,tea,Brewed Chai tea,Lg,Morning Sunrise Chai Lg
629,02/01/2023,10:07:28 a. m.,177,Domingo,10,1,5,Lower Manhattan,26,3.00,3.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
632,02/01/2023,10:13:55 a. m.,178,Domingo,10,2,5,Lower Manhattan,26,3.00,6.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
633,02/01/2023,10:13:55 a. m.,178,Domingo,10,1,5,Lower Manhattan,79,3.75,3.75,bakery,Scone,Estándar,Jumbo Savory Scone
634,02/01/2023,10:16:43 a. m.,179,Domingo,10,1,5,Lower Manhattan,28,2.00,2.00,coffee,Gourmet brewed coffee,Sm,Columbian Medium Roast Sm
637,02/01/2023,10:22:19 a. m.,180,Domingo,10,1,5,Lower Manhattan,23,2.50,2.50,coffee,Drip coffee,Rg,Our Old Time Diner Blend Rg
638,02/01/2023,10:26:49 a. m.,181,Domingo,10,1,5,Lower Manhattan,23,2.50,2.50,coffee,Drip coffee,Rg,Our Old Time Diner Blend Rg
639,02/01/2023,10:27:05 a. m.,182,Domingo,10,1,5,Lower Manhattan,25,2.20,2.20,coffee,Organic brewed coffee,Sm,Brazilian Sm
643,02/01/2023,10:36:44 a. m.,183,Domingo,10,1,5,Lower Manhattan,51,3.00,3.00,tea,Brewed Black tea,Lg,Earl Grey Lg
645,02/01/2023,10:48:57 a. m.,184,Domingo,10,1,5,Lower Manhattan,53,3.00,3.00,tea,Brewed Chai tea,Lg,Traditional Blend Chai Lg
650,02/01/2023,11:01:06 a. m.,185,Domingo,11,2,5,Lower Manhattan,48,2.50,5.00,tea,Brewed Black tea,Rg,English Breakfast Rg
655,02/01/2023,11:06:28 a. m.,186,Domingo,11,1,5,Lower Manhattan,25,2.20,2.20,coffee,Organic brewed coffee,Sm,Brazilian Sm
659,02/01/2023,11:12:33 a. m.,187,Domingo,11,1,5,Lower Manhattan,46,2.50,2.50,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
675,02/01/2023,11:25:20 a. m.,188,Domingo,11,2,5,Lower Manhattan,54,2.50,5.00,tea,Brewed Chai tea,Rg,Morning Sunrise Chai Rg
676,02/01/2023,11:27:35 a. m.,189,Domingo,11,2,5,Lower Manhattan,48,2.50,5.00,tea,Brewed Black tea,Rg,English Breakfast Rg
683,02/01/2023,11:36:50 a. m.,190,Domingo,11,2,5,Lower Manhattan,58,3.50,7.00,drinking chocolate,Hot chocolate,Rg,Dark chocolate Rg
685,02/01/2023,11:39:11 a. m.,191,Domingo,11,2,5,Lower Manhattan,42,2.50,5.00,tea,Brewed herbal tea,Rg,Lemon Grass Rg
686,02/01/2023,11:39:11 a. m.,191,Domingo,11,1,5,Lower Manhattan,74,3.50,3.50,bakery,Biscotti,Estándar,Ginger Biscotti
688,02/01/2023,11:41:54 a. m.,192,Domingo,11,1,5,Lower Manhattan,48,2.50,2.50,tea,Brewed Black tea,Rg,English Breakfast Rg
692,02/01/2023,11:49:10 a. m.,193,Domingo,11,1,5,Lower Manhattan,44,2.50,2.50,tea,Brewed herbal tea,Rg,Peppermint Rg
697,02/01/2023,11:54:01 a. m.,194,Domingo,11,2,5,Lower Manhattan,43,3.00,6.00,tea,Brewed herbal tea,Lg,Lemon Grass Lg
714,02/01/2023,12:20:43 p. m.,195,Domingo,12,1,5,Lower Manhattan,47,3.00,3.00,tea,Brewed Green tea,Lg,Serenity Green Tea Lg
715,02/01/2023,12:20:43 p. m.,195,Domingo,12,1,5,Lower Manhattan,71,3.75,3.75,bakery,Pastry,Estándar,Chocolate Croissant
720,02/01/2023,12:22:12 p. m.,196,Domingo,12,1,5,Lower Manhattan,55,4.00,4.00,tea,Brewed Chai tea,Lg,Morning Sunrise Chai Lg
721,02/01/2023,12:22:12 p. m.,196,Domingo,12,1,5,Lower Manhattan,79,3.75,3.75,bakery,Scone,Estándar,Jumbo Savory Scone
722,02/01/2023,12:23:03 p. m.,197,Domingo,12,1,5,Lower Manhattan,22,2.00,2.00,coffee,Drip coffee,Sm,Our Old Time Diner Blend Sm
725,02/01/2023,12:24:39 p. m.,198,Domingo,12,2,5,Lower Manhattan,33,3.50,7.00,coffee,Gourmet brewed coffee,Lg,Ethiopia Lg
726,02/01/2023,12:24:39 p. m.,198,Domingo,12,1,5,Lower Manhattan,69,3.25,3.25,bakery,Biscotti,Estándar,Hazelnut Biscotti
728,02/01/2023,12:25:24 p. m.,199,Domingo,12,2,5,Lower Manhattan,56,2.55,5.10,tea,Brewed Chai tea,Rg,Spicy Eye Opener Chai Rg
729,02/01/2023,12:26:13 p. m.,200,Domingo,12,2,5,Lower Manhattan,25,2.20,4.40,coffee,Organic brewed coffee,Sm,Brazilian Sm
730,02/01/2023,12:26:13 p. m.,200,Domingo,12,1,5,Lower Manhattan,78,4.50,4.50,bakery,Scone,Estándar,Scottish Cream Scone 
741,02/01/2023,12:36:37 p. m.,201,Domingo,12,1,5,Lower Manhattan,25,2.20,2.20,coffee,Organic brewed coffee,Sm,Brazilian Sm
744,02/01/2023,12:39:04 p. m.,202,Domingo,12,2,5,Lower Manhattan,87,3.00,6.00,coffee,Barista Espresso,Estándar,Ouro Brasileiro shot
746,02/01/2023,12:42:19 p. m.,203,Domingo,12,1,5,Lower Manhattan,52,2.50,2.50,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
748,02/01/2023,12:45:02 p. m.,204,Domingo,12,1,5,Lower Manhattan,26,3.00,3.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
752,02/01/2023,12:54:07 p. m.,205,Domingo,12,1,5,Lower Manhattan,58,3.50,3.50,drinking chocolate,Hot chocolate,Rg,Dark chocolate Rg
753,02/01/2023,12:54:07 p. m.,205,Domingo,12,1,5,Lower Manhattan,77,3.00,3.00,bakery,Scone,Estándar,Oatmeal Scone
754,02/01/2023,12:54:53 p. m.,206,Domingo,12,2,5,Lower Manhattan,52,2.50,5.00,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
765,02/01/2023,01:03:33 p. m.,207,Domingo,13,2,5,Lower Manhattan,22,2.00,4.00,coffee,Drip coffee,Sm,Our Old Time Diner Blend Sm
770,02/01/2023,01:09:27 p. m.,208,Domingo,13,1,5,Lower Manhattan,51,3.00,3.00,tea,Brewed Black tea,Lg,Earl Grey Lg
771,02/01/2023,01:09:27 p. m.,208,Domingo,13,1,5,Lower Manhattan,70,3.25,3.25,bakery,Scone,Estándar,Cranberry Scone
775,02/01/2023,01:14:54 p. m.,209,Domingo,13,2,5,Lower Manhattan,31,2.20,4.40,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
776,02/01/2023,01:15:40 p. m.,210,Domingo,13,1,5,Lower Manhattan,24,3.00,3.00,coffee,Drip coffee,Lg,Our Old Time Diner Blend Lg
794,02/01/2023,01:35:24 p. m.,211,Domingo,13,2,5,Lower Manhattan,32,3.00,6.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
799,02/01/2023,01:40:53 p. m.,212,Domingo,13,1,5,Lower Manhattan,48,2.50,2.50,tea,Brewed Black tea,Rg,English Breakfast Rg
800,02/01/2023,01:40:53 p. m.,212,Domingo,13,1,5,Lower Manhattan,79,3.75,3.75,bakery,Scone,Estándar,Jumbo Savory Scone
813,02/01/2023,01:56:19 p. m.,213,Domingo,13,1,5,Lower Manhattan,39,4.25,4.25,coffee,Barista Espresso,Rg,Latte Rg
821,02/01/2023,02:05:27 p. m.,214,Domingo,14,1,5,Lower Manhattan,56,2.55,2.55,tea,Brewed Chai tea,Rg,Spicy Eye Opener Chai Rg
822,02/01/2023,02:05:27 p. m.,214,Domingo,14,1,5,Lower Manhattan,75,3.50,3.50,bakery,Pastry,Estándar,Croissant
824,02/01/2023,02:07:49 p. m.,215,Domingo,14,2,5,Lower Manhattan,60,3.75,7.50,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
826,02/01/2023,02:11:08 p. m.,216,Domingo,14,1,5,Lower Manhattan,28,2.00,2.00,coffee,Gourmet brewed coffee,Sm,Columbian Medium Roast Sm
828,02/01/2023,02:12:07 p. m.,217,Domingo,14,2,5,Lower Manhattan,51,3.00,6.00,tea,Brewed Black tea,Lg,Earl Grey Lg
832,02/01/2023,02:13:37 p. m.,218,Domingo,14,2,5,Lower Manhattan,25,2.20,4.40,coffee,Organic brewed coffee,Sm,Brazilian Sm
845,02/01/2023,02:33:58 p. m.,219,Domingo,14,2,5,Lower Manhattan,37,3.00,6.00,coffee,Barista Espresso,Estándar,Espresso shot
847,02/01/2023,02:36:56 p. m.,220,Domingo,14,2,5,Lower Manhattan,87,3.00,6.00,coffee,Barista Espresso,Estándar,Ouro Brasileiro shot
853,02/01/2023,02:44:28 p. m.,221,Domingo,14,2,5,Lower Manhattan,52,2.50,5.00,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
855,02/01/2023,02:48:02 p. m.,222,Domingo,14,2,5,Lower Manhattan,27,3.50,7.00,coffee,Organic brewed coffee,Lg,Brazilian Lg
856,02/01/2023,02:48:05 p. m.,223,Domingo,14,1,5,Lower Manhattan,41,4.25,4.25,coffee,Barista Espresso,Lg,Cappuccino Lg
859,02/01/2023,02:52:26 p. m.,224,Domingo,14,1,5,Lower Manhattan,46,2.50,2.50,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
860,02/01/2023,02:52:26 p. m.,224,Domingo,14,1,5,Lower Manhattan,76,3.50,3.50,bakery,Biscotti,Estándar,Chocolate Chip Biscotti
862,02/01/2023,02:54:40 p. m.,225,Domingo,14,1,5,Lower Manhattan,87,3.00,3.00,coffee,Barista Espresso,Estándar,Ouro Brasileiro shot
863,02/01/2023,02:54:46 p. m.,226,Domingo,14,2,5,Lower Manhattan,52,2.50,5.00,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
873,02/01/2023,03:09:48 p. m.,227,Domingo,15,2,5,Lower Manhattan,31,2.20,4.40,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
878,02/01/2023,03:18:41 p. m.,228,Domingo,15,1,5,Lower Manhattan,59,4.50,4.50,drinking chocolate,Hot chocolate,Lg,Dark chocolate Lg
884,02/01/2023,03:24:52 p. m.,229,Domingo,15,2,5,Lower Manhattan,48,2.50,5.00,tea,Brewed Black tea,Rg,English Breakfast Rg
886,02/01/2023,03:26:22 p. m.,230,Domingo,15,2,5,Lower Manhattan,42,2.50,5.00,tea,Brewed herbal tea,Rg,Lemon Grass Rg
887,02/01/2023,03:26:22 p. m.,230,Domingo,15,1,5,Lower Manhattan,69,3.25,3.25,bakery,Biscotti,Estándar,Hazelnut Biscotti
890,02/01/2023,03:28:35 p. m.,231,Domingo,15,2,5,Lower Manhattan,87,3.00,6.00,coffee,Barista Espresso,Estándar,Ouro Brasileiro shot
891,02/01/2023,03:29:31 p. m.,232,Domingo,15,2,5,Lower Manhattan,44,2.50,5.00,tea,Brewed herbal tea,Rg,Peppermint Rg
894,02/01/2023,03:34:44 p. m.,233,Domingo,15,2,5,Lower Manhattan,34,2.45,4.90,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
897,02/01/2023,03:35:30 p. m.,234,Domingo,15,2,5,Lower Manhattan,60,3.75,7.50,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
898,02/01/2023,03:35:30 p. m.,234,Domingo,15,1,5,Lower Manhattan,70,3.25,3.25,bakery,Scone,Estándar,Cranberry Scone
903,02/01/2023,03:38:44 p. m.,235,Domingo,15,2,5,Lower Manhattan,47,3.00,6.00,tea,Brewed Green tea,Lg,Serenity Green Tea Lg
906,02/01/2023,03:41:55 p. m.,236,Domingo,15,2,5,Lower Manhattan,47,3.00,6.00,tea,Brewed Green tea,Lg,Serenity Green Tea Lg
907,02/01/2023,03:41:55 p. m.,236,Domingo,15,1,5,Lower Manhattan,74,3.50,3.50,bakery,Biscotti,Estándar,Ginger Biscotti
910,02/01/2023,03:48:55 p. m.,237,Domingo,15,1,5,Lower Manhattan,46,2.50,2.50,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
911,02/01/2023,03:48:55 p. m.,237,Domingo,15,1,5,Lower Manhattan,73,3.75,3.75,bakery,Pastry,Estándar,Almond Croissant
912,02/01/2023,03:49:27 p. m.,238,Domingo,15,1,5,Lower Manhattan,42,2.50,2.50,tea,Brewed herbal tea,Rg,Lemon Grass Rg
913,02/01/2023,03:49:27 p. m.,238,Domingo,15,1,5,Lower Manhattan,78,4.50,4.50,bakery,Scone,Estándar,Scottish Cream Scone 
916,02/01/2023,03:50:27 p. m.,239,Domingo,15,2,5,Lower Manhattan,47,3.00,6.00,tea,Brewed Green tea,Lg,Serenity Green Tea Lg
918,02/01/2023,03:51:29 p. m.,240,Domingo,15,1,5,Lower Manhattan,34,2.45,2.45,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
919,02/01/2023,03:51:57 p. m.,241,Domingo,15,2,5,Lower Manhattan,38,3.75,7.50,coffee,Barista Espresso,Estándar,Latte
920,02/01/2023,03:52:14 p. m.,242,Domingo,15,2,5,Lower Manhattan,34,2.45,4.90,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
923,02/01/2023,03:55:19 p. m.,243,Domingo,15,1,5,Lower Manhattan,55,4.00,4.00,tea,Brewed Chai tea,Lg,Morning Sunrise Chai Lg
924,02/01/2023,03:55:19 p. m.,243,Domingo,15,1,5,Lower Manhattan,79,3.75,3.75,bakery,Scone,Estándar,Jumbo Savory Scone
925,02/01/2023,03:55:27 p. m.,244,Domingo,15,2,5,Lower Manhattan,56,2.55,5.10,tea,Brewed Chai tea,Rg,Spicy Eye Opener Chai Rg
927,02/01/2023,03:58:07 p. m.,245,Domingo,15,2,5,Lower Manhattan,29,2.50,5.00,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
932,02/01/2023,04:02:09 p. m.,246,Domingo,16,1,5,Lower Manhattan,40,3.75,3.75,coffee,Barista Espresso,Estándar,Cappuccino
933,02/01/2023,04:02:21 p. m.,247,Domingo,16,1,5,Lower Manhattan,44,2.50,2.50,tea,Brewed herbal tea,Rg,Peppermint Rg
934,02/01/2023,04:05:18 p. m.,248,Domingo,16,1,5,Lower Manhattan,52,2.50,2.50,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
935,02/01/2023,04:06:01 p. m.,249,Domingo,16,2,5,Lower Manhattan,34,2.45,4.90,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
937,02/01/2023,04:08:22 p. m.,250,Domingo,16,1,5,Lower Manhattan,54,2.50,2.50,tea,Brewed Chai tea,Rg,Morning Sunrise Chai Rg
943,02/01/2023,04:14:09 p. m.,251,Domingo,16,1,5,Lower Manhattan,30,3.00,3.00,coffee,Gourmet brewed coffee,Lg,Columbian Medium Roast Lg
944,02/01/2023,04:14:09 p. m.,251,Domingo,16,1,5,Lower Manhattan,78,4.50,4.50,bakery,Scone,Estándar,Scottish Cream Scone 
947,02/01/2023,04:19:48 p. m.,252,Domingo,16,2,5,Lower Manhattan,60,3.75,7.50,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
948,02/01/2023,04:19:48 p. m.,252,Domingo,16,1,5,Lower Manhattan,78,4.50,4.50,bakery,Scone,Estándar,Scottish Cream Scone 
951,02/01/2023,04:23:50 p. m.,253,Domingo,16,1,5,Lower Manhattan,26,3.00,3.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
957,02/01/2023,04:30:05 p. m.,254,Domingo,16,1,5,Lower Manhattan,23,2.50,2.50,coffee,Drip coffee,Rg,Our Old Time Diner Blend Rg
964,02/01/2023,04:32:25 p. m.,255,Domingo,16,2,5,Lower Manhattan,50,2.50,5.00,tea,Brewed Black tea,Rg,Earl Grey Rg
965,02/01/2023,04:33:17 p. m.,256,Domingo,16,1,5,Lower Manhattan,57,3.10,3.10,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
966,02/01/2023,04:33:17 p. m.,256,Domingo,16,1,5,Lower Manhattan,75,3.50,3.50,bakery,Pastry,Estándar,Croissant
967,02/01/2023,04:34:50 p. m.,257,Domingo,16,1,5,Lower Manhattan,50,2.50,2.50,tea,Brewed Black tea,Rg,Earl Grey Rg
972,02/01/2023,04:41:26 p. m.,258,Domingo,16,2,5,Lower Manhattan,22,2.00,4.00,coffee,Drip coffee,Sm,Our Old Time Diner Blend Sm
974,02/01/2023,04:42:33 p. m.,259,Domingo,16,1,5,Lower Manhattan,34,2.45,2.45,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
975,02/01/2023,04:42:33 p. m.,259,Domingo,16,1,5,Lower Manhattan,77,3.00,3.00,bakery,Scone,Estándar,Oatmeal Scone
977,02/01/2023,04:44:55 p. m.,260,Domingo,16,2,5,Lower Manhattan,32,3.00,6.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
985,02/01/2023,04:59:09 p. m.,261,Domingo,16,1,5,Lower Manhattan,23,2.50,2.50,coffee,Drip coffee,Rg,Our Old Time Diner Blend Rg
988,02/01/2023,05:02:59 p. m.,262,Domingo,17,2,5,Lower Manhattan,29,2.50,5.00,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
989,02/01/2023,05:02:59 p. m.,262,Domingo,17,1,5,Lower Manhattan,77,3.00,3.00,bakery,Scone,Estándar,Oatmeal Scone
995,02/01/2023,05:15:28 p. m.,263,Domingo,17,2,5,Lower Manhattan,27,3.50,7.00,coffee,Organic brewed coffee,Lg,Brazilian Lg
996,02/01/2023,05:15:35 p. m.,264,Domingo,17,2,5,Lower Manhattan,57,3.10,6.20,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
999,02/01/2023,05:18:25 p. m.,265,Domingo,17,2,5,Lower Manhattan,32,3.00,6.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
1001,02/01/2023,05:19:40 p. m.,266,Domingo,17,1,5,Lower Manhattan,27,3.50,3.50,coffee,Organic brewed coffee,Lg,Brazilian Lg
1002,02/01/2023,05:19:40 p. m.,266,Domingo,17,1,5,Lower Manhattan,74,3.50,3.50,bakery,Biscotti,Estándar,Ginger Biscotti
1016,02/01/2023,05:38:48 p. m.,267,Domingo,17,1,5,Lower Manhattan,57,3.10,3.10,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
1027,02/01/2023,05:48:39 p. m.,268,Domingo,17,2,5,Lower Manhattan,27,3.50,7.00,coffee,Organic brewed coffee,Lg,Brazilian Lg
1042,02/01/2023,06:06:18 p. m.,269,Domingo,18,1,5,Lower Manhattan,61,4.75,4.75,drinking chocolate,Hot chocolate,Lg,Sustainably Grown Organic Lg
1043,02/01/2023,06:11:56 p. m.,270,Domingo,18,1,5,Lower Manhattan,55,4.00,4.00,tea,Brewed Chai tea,Lg,Morning Sunrise Chai Lg
1044,02/01/2023,06:17:00 p. m.,271,Domingo,18,2,5,Lower Manhattan,33,3.50,7.00,coffee,Gourmet brewed coffee,Lg,Ethiopia Lg
1045,02/01/2023,06:17:00 p. m.,271,Domingo,18,1,5,Lower Manhattan,73,3.75,3.75,bakery,Pastry,Estándar,Almond Croissant
1046,02/01/2023,06:17:58 p. m.,272,Domingo,18,2,5,Lower Manhattan,39,4.25,8.50,coffee,Barista Espresso,Rg,Latte Rg
1050,02/01/2023,06:22:30 p. m.,273,Domingo,18,1,5,Lower Manhattan,31,2.20,2.20,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
1058,02/01/2023,06:29:53 p. m.,274,Domingo,18,1,5,Lower Manhattan,34,2.45,2.45,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
1117,03/01/2023,07:04:46 a. m.,275,Domingo,7,2,5,Lower Manhattan,43,3.00,6.00,tea,Brewed herbal tea,Lg,Lemon Grass Lg
1118,03/01/2023,07:04:46 a. m.,275,Domingo,7,1,5,Lower Manhattan,78,4.50,4.50,bakery,Scone,Estándar,Scottish Cream Scone 
1119,03/01/2023,07:06:53 a. m.,276,Domingo,7,2,5,Lower Manhattan,29,2.50,5.00,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
1120,03/01/2023,07:16:26 a. m.,277,Domingo,7,2,5,Lower Manhattan,59,4.50,9.00,drinking chocolate,Hot chocolate,Lg,Dark chocolate Lg
1121,03/01/2023,07:16:26 a. m.,277,Domingo,7,1,5,Lower Manhattan,73,3.75,3.75,bakery,Pastry,Estándar,Almond Croissant
1122,03/01/2023,07:17:23 a. m.,278,Domingo,7,1,5,Lower Manhattan,45,3.00,3.00,tea,Brewed herbal tea,Lg,Peppermint Lg
1123,03/01/2023,07:37:05 a. m.,279,Domingo,7,2,5,Lower Manhattan,56,2.55,5.10,tea,Brewed Chai tea,Rg,Spicy Eye Opener Chai Rg
1125,03/01/2023,08:09:50 a. m.,280,Domingo,8,2,5,Lower Manhattan,60,3.75,7.50,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
1134,03/01/2023,08:19:47 a. m.,281,Domingo,8,1,5,Lower Manhattan,51,3.00,3.00,tea,Brewed Black tea,Lg,Earl Grey Lg
